"product_id","category","units_sold","price"
"P0046","Clothing",96,"44.83"
"P0067","Furniture",114,"75.36"
"P0183","Electronics",110,"38.34"
"P0166","Groceries",125,"35.22"
"P0079","Furniture",81,"20.01"
"P0187","Clothing",76,"77.87"
"P0178","Clothing",68,"48.47"
"P0069","Clothing",68,"13.52"
"P0125","Clothing",115,"53.99"
"P0149","Furniture",104,"45.41"
"P0094","Groceries",157,"23.44"
"P0066","Clothing",135,"44.37"
"P0061","Clothing",152,"14.22"
"P0085","Electronics",146,"92.28"
"P0068","Electronics",41,"18.55"
"P0126","Clothing",140,"91.4"
"P0133","Clothing",46,"85.33"
"P0096","Toys",79,"44.72"
"P0016","Clothing",45,"12.11"
"P0031","Electronics",80,"85.55"
"P0159","Electronics",50,"42.69"
"P0129","Furniture",80,"17.16"
"P0116","Furniture",112,"21.88"
"P0070","Electronics",54,"31.87"
"P0171","Electronics",68,"23.27"
"P0175","Electronics",82,"67.96"
"P0183","Electronics",127,"41.62"
"P0079","Furniture",105,"93.26"
"P0178","Clothing",62,"66.13"
"P0057","Clothing",89,"79.1"
"P0153","Furniture",121,"32.94"
"P0083","Toys",113,"53.16"
"P0069","Clothing",123,"28.83"
"P0125","Clothing",130,"46.2"
"P0017","Toys",126,"29.84"
"P0149","Furniture",141,"58.48"
"P0094","Groceries",108,"19.29"
"P0066","Clothing",122,"63.41"
"P0061","Clothing",71,"26.76"
"P0068","Electronics",156,"69.7"
"P0126","Clothing",83,"64.06"
"P0133","Clothing",72,"34.46"
"P0096","Toys",107,"16.65"
"P0031","Electronics",109,"98.92"
"P0159","Electronics",104,"13.04"
"P0129","Furniture",44,"79.14"
"P0116","Furniture",99,"11.24"
"P0070","Electronics",144,"26.9"
"P0171","Electronics",63,"12.59"
"P0175","Electronics",55,"70.38"
"P0046","Clothing",69,"45.7"
"P0183","Electronics",111,"87.38"
"P0166","Groceries",140,"24.07"
"P0079","Furniture",59,"42.06"
"P0178","Clothing",80,"23.9"
"P0057","Clothing",116,"35.59"
"P0153","Furniture",80,"36.82"
"P0083","Toys",109,"33.34"
"P0125","Clothing",83,"99.61"
"P0017","Toys",98,"49.74"
"P0149","Furniture",31,"53.87"
"P0094","Groceries",94,"29.79"
"P0066","Clothing",150,"23"
"P0061","Clothing",159,"17.4"
"P0085","Electronics",84,"60.29"
"P0068","Electronics",108,"65.14"
"P0126","Clothing",66,"61.96"
"P0133","Clothing",132,"24.93"
"P0096","Toys",165,"75.97"
"P0016","Clothing",135,"46.17"
"P0031","Electronics",73,"92.36"
"P0159","Electronics",46,"34.67"
"P0129","Furniture",109,"47.09"
"P0070","Electronics",55,"53.63"
"P0171","Electronics",74,"25.99"
"P0175","Electronics",61,"99.5"
"P0046","Clothing",88,"71.16"
"P0067","Furniture",171,"81.4"
"P0183","Electronics",104,"34.49"
"P0079","Furniture",142,"55.34"
"P0187","Clothing",54,"77.46"
"P0057","Clothing",140,"66.23"
"P0153","Furniture",101,"29.88"
"P0069","Clothing",72,"40.83"
"P0125","Clothing",85,"15.25"
"P0017","Toys",147,"47.12"
"P0149","Furniture",139,"99.74"
"P0094","Groceries",82,"93"
"P0066","Clothing",139,"62.04"
"P0068","Electronics",87,"65.12"
"P0126","Clothing",84,"61.6"
"P0133","Clothing",104,"57.71"
"P0096","Toys",159,"17.97"
"P0016","Clothing",47,"59.93"
"P0031","Electronics",99,"65.7"
"P0159","Electronics",73,"51.16"
"P0129","Furniture",111,"50.37"
"P0116","Furniture",119,"22.93"
"P0070","Electronics",79,"54.4"
"P0171","Electronics",99,"47.68"
"P0175","Electronics",70,"62.4"
"P0046","Clothing",121,"81.61"
"P0067","Furniture",147,"12.92"
"P0183","Electronics",76,"35.21"
"P0166","Groceries",77,"11.21"
"P0079","Furniture",114,"44.27"
"P0187","Clothing",71,"58.43"
"P0178","Clothing",139,"76.28"
"P0057","Clothing",113,"72.27"
"P0153","Furniture",55,"47.38"
"P0083","Toys",107,"29.55"
"P0069","Clothing",87,"67.57"
"P0125","Clothing",56,"59.25"
"P0017","Toys",61,"95.32"
"P0149","Furniture",67,"78.85"
"P0066","Clothing",29,"63"
"P0061","Clothing",80,"63.9"
"P0085","Electronics",130,"87.57"
"P0126","Clothing",95,"86.21"
"P0133","Clothing",81,"77.57"
"P0096","Toys",98,"60.39"
"P0016","Clothing",72,"53.46"
"P0031","Electronics",92,"59.81"
"P0159","Electronics",82,"13.39"
"P0129","Furniture",39,"93.92"
"P0116","Furniture",45,"75"
"P0171","Electronics",61,"10.62"
"P0175","Electronics",79,"84.35"
"P0046","Clothing",99,"68.89"
"P0067","Furniture",59,"93.69"
"P0183","Electronics",111,"66.79"
"P0166","Groceries",92,"35.2"
"P0187","Clothing",84,"72.96"
"P0057","Clothing",118,"59.31"
"P0153","Furniture",149,"85.33"
"P0083","Toys",59,"99.81"
"P0069","Clothing",95,"18.39"
"P0125","Clothing",108,"86.66"
"P0017","Toys",98,"13.64"
"P0149","Furniture",97,"17.51"
"P0094","Groceries",87,"29.46"
"P0066","Clothing",53,"73.04"
"P0061","Clothing",69,"13.48"
"P0085","Electronics",58,"32.39"
"P0068","Electronics",119,"94.39"
"P0133","Clothing",106,"32.62"
"P0096","Toys",53,"93.39"
"P0016","Clothing",99,"90.05"
"P0031","Electronics",59,"66.73"
"P0159","Electronics",78,"15.04"
"P0129","Furniture",102,"59.64"
"P0171","Electronics",101,"15.12"
"P0046","Clothing",60,"47.38"
"P0067","Furniture",92,"86.48"
"P0183","Electronics",103,"46.44"
"P0166","Groceries",118,"15.33"
"P0079","Furniture",69,"72.93"
"P0178","Clothing",100,"52.02"
"P0153","Furniture",69,"42.62"
"P0083","Toys",107,"58.88"
"P0125","Clothing",63,"94.94"
"P0017","Toys",91,"50.4"
"P0094","Groceries",113,"33.1"
"P0066","Clothing",102,"86.9"
"P0061","Clothing",130,"27.78"
"P0085","Electronics",92,"80.61"
"P0068","Electronics",53,"88.47"
"P0126","Clothing",93,"84.75"
"P0133","Clothing",59,"52.39"
"P0096","Toys",56,"21.59"
"P0016","Clothing",91,"42.15"
"P0031","Electronics",60,"25.47"
"P0159","Electronics",49,"45.86"
"P0129","Furniture",71,"20.55"
"P0070","Electronics",34,"68.03"
"P0171","Electronics",143,"32.19"
"P0175","Electronics",74,"21.76"
"P0067","Furniture",104,"94.61"
"P0183","Electronics",54,"14.57"
"P0166","Groceries",109,"91.41"
"P0079","Furniture",71,"84.12"
"P0187","Clothing",94,"62.92"
"P0178","Clothing",92,"39.03"
"P0057","Clothing",80,"75.38"
"P0153","Furniture",125,"22.19"
"P0069","Clothing",82,"93.42"
"P0125","Clothing",59,"19.72"
"P0149","Furniture",65,"27.11"
"P0094","Groceries",180,"89.27"
"P0066","Clothing",89,"83.78"
"P0061","Clothing",71,"31.4"
"P0085","Electronics",118,"23.51"
"P0068","Electronics",48,"43.23"
"P0126","Clothing",42,"81.36"
"P0133","Clothing",127,"35.53"
"P0096","Toys",42,"49.13"
"P0031","Electronics",96,"56.27"
"P0159","Electronics",97,"79.02"
"P0129","Furniture",41,"82.93"
"P0116","Furniture",125,"79.62"
"P0171","Electronics",92,"20.17"
"P0046","Clothing",107,"14.72"
"P0067","Furniture",29,"41.22"
"P0183","Electronics",110,"29.07"
"P0187","Clothing",100,"58.55"
"P0178","Clothing",100,"63.36"
"P0057","Clothing",100,"81.01"
"P0153","Furniture",118,"98.54"
"P0069","Clothing",86,"59.7"
"P0125","Clothing",100,"55.68"
"P0017","Toys",57,"44.68"
"P0094","Groceries",114,"81.23"
"P0066","Clothing",153,"76.01"
"P0061","Clothing",89,"13.65"
"P0085","Electronics",69,"49.32"
"P0068","Electronics",86,"84.74"
"P0126","Clothing",83,"84.36"
"P0133","Clothing",107,"87.46"
"P0096","Toys",87,"39.97"
"P0016","Clothing",155,"48.7"
"P0031","Electronics",25,"66.17"
"P0159","Electronics",115,"85.5"
"P0129","Furniture",109,"56.5"
"P0116","Furniture",122,"49.11"
"P0171","Electronics",114,"24.45"
"P0067","Furniture",102,"31.91"
"P0183","Electronics",26,"82.23"
"P0079","Furniture",93,"82.98"
"P0178","Clothing",102,"80.73"
"P0057","Clothing",105,"39.36"
"P0153","Furniture",58,"17.12"
"P0083","Toys",135,"56.11"
"P0069","Clothing",82,"47.91"
"P0125","Clothing",55,"70.7"
"P0094","Groceries",115,"31.67"
"P0066","Clothing",86,"35.72"
"P0061","Clothing",90,"67.86"
"P0085","Electronics",60,"19.2"
"P0068","Electronics",100,"34.16"
"P0126","Clothing",155,"54.79"
"P0133","Clothing",58,"14.71"
"P0096","Toys",38,"23.95"
"P0016","Clothing",90,"22.91"
"P0031","Electronics",114,"35.3"
"P0159","Electronics",92,"91.7"
"P0129","Furniture",91,"72.67"
"P0116","Furniture",98,"16.92"
"P0070","Electronics",70,"79.51"
"P0171","Electronics",95,"22.81"
"P0175","Electronics",73,"27.42"
"P0046","Clothing",82,"36.07"
"P0183","Electronics",104,"76.35"
"P0079","Furniture",55,"79.41"
"P0187","Clothing",157,"19.97"
"P0178","Clothing",118,"75.85"
"P0057","Clothing",78,"33.26"
"P0153","Furniture",31,"18.39"
"P0083","Toys",79,"55.37"
"P0069","Clothing",110,"66.05"
"P0125","Clothing",71,"90.75"
"P0017","Toys",83,"37.95"
"P0094","Groceries",178,"92.12"
"P0066","Clothing",77,"83.73"
"P0061","Clothing",58,"99.26"
"P0085","Electronics",60,"55.82"
"P0068","Electronics",80,"51.79"
"P0126","Clothing",107,"40.34"
"P0133","Clothing",151,"69.31"
"P0096","Toys",122,"43.94"
"P0016","Clothing",155,"57.8"
"P0031","Electronics",62,"93.59"
"P0159","Electronics",62,"16.45"
"P0129","Furniture",83,"29.89"
"P0116","Furniture",65,"61.68"
"P0070","Electronics",127,"22.79"
"P0171","Electronics",40,"20.46"
"P0175","Electronics",88,"86.75"
"P0046","Clothing",53,"26.62"
"P0067","Furniture",93,"63.49"
"P0183","Electronics",102,"17.55"
"P0166","Groceries",88,"45.46"
"P0079","Furniture",105,"74.32"
"P0178","Clothing",138,"15.16"
"P0057","Clothing",144,"80.48"
"P0083","Toys",110,"86.52"
"P0069","Clothing",107,"49.85"
"P0125","Clothing",93,"95.23"
"P0017","Toys",103,"55.55"
"P0149","Furniture",103,"19.47"
"P0094","Groceries",130,"68.93"
"P0066","Clothing",116,"31.79"
"P0061","Clothing",110,"66.99"
"P0085","Electronics",116,"52.15"
"P0068","Electronics",106,"85.71"
"P0126","Clothing",97,"77.96"
"P0133","Clothing",85,"97.83"
"P0096","Toys",103,"48.42"
"P0016","Clothing",84,"47.81"
"P0031","Electronics",17,"93.91"
"P0159","Electronics",67,"12.78"
"P0129","Furniture",91,"58.77"
"P0116","Furniture",94,"61.59"
"P0070","Electronics",113,"51.03"
"P0175","Electronics",57,"66.61"
"P0046","Clothing",87,"60.01"
"P0067","Furniture",150,"60.94"
"P0166","Groceries",101,"18.07"
"P0079","Furniture",66,"45.41"
"P0187","Clothing",118,"39.48"
"P0178","Clothing",46,"17.09"
"P0057","Clothing",92,"19.14"
"P0153","Furniture",82,"55.21"
"P0083","Toys",89,"59.17"
"P0069","Clothing",84,"62.03"
"P0125","Clothing",80,"90.28"
"P0017","Toys",144,"28.43"
"P0149","Furniture",110,"47.97"
"P0094","Groceries",76,"29.94"
"P0066","Clothing",99,"83.62"
"P0061","Clothing",96,"60.41"
"P0085","Electronics",78,"86.74"
"P0068","Electronics",61,"62.45"
"P0126","Clothing",127,"26.59"
"P0133","Clothing",72,"75.68"
"P0096","Toys",90,"25.79"
"P0016","Clothing",98,"79.78"
"P0031","Electronics",91,"73.35"
"P0159","Electronics",69,"19.38"
"P0129","Furniture",157,"19.62"
"P0116","Furniture",90,"42.38"
"P0046","Clothing",157,"78"
"P0067","Furniture",75,"27.99"
"P0183","Electronics",89,"77.91"
"P0166","Groceries",40,"27.41"
"P0079","Furniture",86,"21.75"
"P0187","Clothing",83,"34.21"
"P0178","Clothing",97,"40.2"
"P0057","Clothing",122,"49.03"
"P0153","Furniture",100,"51.36"
"P0083","Toys",140,"62.34"
"P0069","Clothing",90,"91.77"
"P0125","Clothing",47,"92.22"
"P0017","Toys",132,"97.58"
"P0149","Furniture",89,"36.46"
"P0094","Groceries",125,"71.88"
"P0066","Clothing",109,"60.67"
"P0061","Clothing",110,"90.24"
"P0085","Electronics",82,"74.04"
"P0068","Electronics",102,"77.92"
"P0133","Clothing",89,"86.73"
"P0096","Toys",168,"80.92"
"P0016","Clothing",51,"77.57"
"P0031","Electronics",168,"42.29"
"P0159","Electronics",99,"65.56"
"P0129","Furniture",112,"34.86"
"P0116","Furniture",114,"83.01"
"P0070","Electronics",35,"78.98"
"P0171","Electronics",93,"83.59"
"P0175","Electronics",82,"17.81"
"P0046","Clothing",75,"10.25"
"P0067","Furniture",118,"65.73"
"P0183","Electronics",77,"24.85"
"P0166","Groceries",124,"78.88"
"P0079","Furniture",102,"68.75"
"P0187","Clothing",121,"52.14"
"P0178","Clothing",107,"25.75"
"P0057","Clothing",51,"97.74"
"P0083","Toys",68,"77.4"
"P0069","Clothing",77,"42.31"
"P0149","Furniture",67,"55.21"
"P0094","Groceries",73,"40.14"
"P0066","Clothing",74,"52.6"
"P0068","Electronics",53,"21.2"
"P0126","Clothing",43,"57.39"
"P0133","Clothing",51,"24.2"
"P0096","Toys",78,"54.96"
"P0016","Clothing",132,"44.65"
"P0031","Electronics",59,"43.59"
"P0159","Electronics",55,"83.7"
"P0129","Furniture",78,"50.93"
"P0116","Furniture",137,"58.75"
"P0171","Electronics",79,"81.46"
"P0175","Electronics",35,"90.44"
"P0046","Clothing",78,"91.77"
"P0067","Furniture",115,"49.67"
"P0183","Electronics",130,"87.65"
"P0166","Groceries",167,"68.76"
"P0187","Clothing",49,"38.36"
"P0178","Clothing",87,"98.9"
"P0057","Clothing",50,"47.04"
"P0153","Furniture",175,"83.82"
"P0083","Toys",120,"35.54"
"P0069","Clothing",140,"47.91"
"P0125","Clothing",128,"43.47"
"P0017","Toys",47,"21.59"
"P0149","Furniture",66,"19.12"
"P0094","Groceries",92,"82.59"
"P0066","Clothing",81,"59.95"
"P0085","Electronics",72,"13.35"
"P0068","Electronics",55,"27.62"
"P0126","Clothing",70,"72.82"
"P0133","Clothing",79,"14.51"
"P0096","Toys",64,"61.07"
"P0016","Clothing",122,"47.38"
"P0031","Electronics",94,"65.96"
"P0159","Electronics",82,"71.97"
"P0129","Furniture",151,"33.74"
"P0116","Furniture",102,"39.05"
"P0070","Electronics",113,"33.9"
"P0171","Electronics",80,"48.39"
"P0175","Electronics",90,"29.21"
"P0046","Clothing",131,"33.4"
"P0166","Groceries",145,"42.89"
"P0079","Furniture",53,"14.41"
"P0187","Clothing",85,"70.11"
"P0057","Clothing",62,"34.3"
"P0153","Furniture",71,"45.6"
"P0083","Toys",124,"16.13"
"P0069","Clothing",135,"20.82"
"P0125","Clothing",87,"61.14"
"P0017","Toys",89,"79.15"
"P0149","Furniture",141,"88.19"
"P0094","Groceries",86,"90.76"
"P0085","Electronics",72,"31.6"
"P0068","Electronics",107,"71.92"
"P0126","Clothing",88,"70.75"
"P0133","Clothing",63,"53.16"
"P0096","Toys",99,"35.71"
"P0016","Clothing",97,"37.83"
"P0031","Electronics",60,"37.88"
"P0159","Electronics",49,"29.81"
"P0129","Furniture",44,"65.02"
"P0116","Furniture",116,"55.03"
"P0070","Electronics",68,"65.91"
"P0171","Electronics",70,"51.34"
"P0046","Clothing",82,"46.19"
"P0067","Furniture",112,"13.08"
"P0166","Groceries",153,"97.38"
"P0187","Clothing",118,"62.76"
"P0178","Clothing",99,"93.83"
"P0057","Clothing",42,"47.39"
"P0153","Furniture",116,"10.95"
"P0083","Toys",33,"93.31"
"P0069","Clothing",117,"47.21"
"P0017","Toys",75,"16.19"
"P0149","Furniture",106,"69.55"
"P0066","Clothing",77,"71.96"
"P0061","Clothing",90,"12.98"
"P0085","Electronics",76,"58.51"
"P0126","Clothing",113,"42.2"
"P0133","Clothing",77,"37.28"
"P0096","Toys",113,"83.78"
"P0016","Clothing",115,"12.68"
"P0031","Electronics",128,"74.38"
"P0159","Electronics",106,"64.76"
"P0129","Furniture",104,"45.12"
"P0116","Furniture",102,"51.36"
"P0070","Electronics",92,"78.27"
"P0171","Electronics",69,"40.39"
"P0175","Electronics",113,"69.26"
"P0046","Clothing",126,"87.1"
"P0183","Electronics",62,"60.58"
"P0079","Furniture",78,"14.73"
"P0187","Clothing",112,"76.1"
"P0178","Clothing",38,"34.31"
"P0057","Clothing",113,"43"
"P0153","Furniture",74,"59.32"
"P0083","Toys",92,"25.45"
"P0069","Clothing",107,"45"
"P0017","Toys",92,"55.6"
"P0149","Furniture",91,"22.82"
"P0066","Clothing",113,"35.56"
"P0061","Clothing",137,"37.26"
"P0068","Electronics",124,"34.77"
"P0126","Clothing",39,"79.32"
"P0133","Clothing",115,"18.59"
"P0096","Toys",122,"28.64"
"P0016","Clothing",90,"79.98"
"P0031","Electronics",95,"39.58"
"P0159","Electronics",22,"57.09"
"P0129","Furniture",73,"23.92"
"P0116","Furniture",127,"20.9"
"P0070","Electronics",73,"72.75"
"P0171","Electronics",106,"94.32"
"P0175","Electronics",129,"72.43"
"P0067","Furniture",105,"75.43"
"P0183","Electronics",31,"14.63"
"P0166","Groceries",85,"51"
"P0079","Furniture",144,"73.14"
"P0178","Clothing",97,"34.3"
"P0057","Clothing",49,"37.65"
"P0153","Furniture",156,"95.77"
"P0083","Toys",113,"81.4"
"P0069","Clothing",88,"30.48"
"P0125","Clothing",80,"91.35"
"P0017","Toys",72,"30.19"
"P0149","Furniture",69,"55.31"
"P0094","Groceries",156,"96.36"
"P0066","Clothing",30,"27.11"
"P0061","Clothing",119,"90.21"
"P0085","Electronics",130,"31.33"
"P0068","Electronics",48,"59.71"
"P0126","Clothing",95,"92.15"
"P0133","Clothing",72,"17.76"
"P0031","Electronics",120,"65.72"
"P0129","Furniture",93,"74.93"
"P0116","Furniture",64,"87.97"
"P0070","Electronics",59,"46.43"
"P0171","Electronics",36,"66.61"
"P0175","Electronics",80,"98.56"
"P0046","Clothing",142,"81.86"
"P0067","Furniture",33,"38.44"
"P0183","Electronics",67,"22.49"
"P0166","Groceries",95,"16.26"
"P0079","Furniture",94,"41.25"
"P0187","Clothing",98,"23.61"
"P0178","Clothing",50,"56.18"
"P0057","Clothing",133,"80.97"
"P0153","Furniture",78,"46.92"
"P0069","Clothing",93,"58.64"
"P0125","Clothing",85,"42.52"
"P0017","Toys",58,"33.86"
"P0149","Furniture",128,"46.83"
"P0094","Groceries",81,"60.83"
"P0066","Clothing",174,"13.37"
"P0085","Electronics",73,"64.38"
"P0068","Electronics",110,"18.82"
"P0126","Clothing",101,"40.5"
"P0096","Toys",117,"47.91"
"P0031","Electronics",73,"31.95"
"P0159","Electronics",78,"58.03"
"P0129","Furniture",72,"65.94"
"P0070","Electronics",61,"13.55"
"P0171","Electronics",74,"39.85"
"P0175","Electronics",126,"66.59"
"P0046","Clothing",176,"95.58"
"P0067","Furniture",77,"99.07"
"P0183","Electronics",128,"93.19"
"P0166","Groceries",45,"27.83"
"P0079","Furniture",57,"27.91"
"P0187","Clothing",104,"78.21"
"P0178","Clothing",95,"66.98"
"P0057","Clothing",229,"67.11"
"P0083","Toys",101,"12.44"
"P0069","Clothing",68,"90"
"P0125","Clothing",12,"94.68"
"P0017","Toys",46,"67.44"
"P0149","Furniture",104,"55.98"
"P0094","Groceries",186,"24.23"
"P0061","Clothing",46,"77.6"
"P0085","Electronics",140,"44.27"
"P0068","Electronics",44,"25.98"
"P0126","Clothing",128,"34.36"
"P0133","Clothing",77,"21.96"
"P0096","Toys",64,"37.44"
"P0016","Clothing",93,"98.48"
"P0031","Electronics",106,"67.1"
"P0129","Furniture",112,"97.5"
"P0070","Electronics",141,"14.17"
"P0171","Electronics",90,"94.13"
"P0175","Electronics",102,"82.84"
"P0046","Clothing",49,"63.18"
"P0183","Electronics",70,"56.77"
"P0166","Groceries",120,"62.79"
"P0079","Furniture",167,"84.12"
"P0187","Clothing",48,"77.73"
"P0178","Clothing",162,"60.62"
"P0057","Clothing",54,"96.81"
"P0153","Furniture",113,"39.1"
"P0069","Clothing",50,"96.6"
"P0125","Clothing",94,"11.53"
"P0017","Toys",96,"60.68"
"P0149","Furniture",165,"51.98"
"P0094","Groceries",154,"99.19"
"P0066","Clothing",85,"13.99"
"P0061","Clothing",128,"22.03"
"P0085","Electronics",168,"67.58"
"P0068","Electronics",33,"61.48"
"P0126","Clothing",121,"72.75"
"P0133","Clothing",112,"78.02"
"P0096","Toys",94,"45.99"
"P0031","Electronics",79,"20.96"
"P0159","Electronics",79,"35.84"
"P0129","Furniture",87,"71.75"
"P0116","Furniture",131,"89.43"
"P0070","Electronics",49,"86.41"
"P0046","Clothing",171,"40.69"
"P0183","Electronics",85,"54.22"
"P0166","Groceries",116,"79.96"
"P0079","Furniture",75,"33.7"
"P0187","Clothing",141,"23.74"
"P0178","Clothing",79,"43.25"
"P0057","Clothing",65,"45.21"
"P0153","Furniture",101,"75.14"
"P0083","Toys",116,"91.23"
"P0069","Clothing",58,"48.6"
"P0125","Clothing",122,"28.1"
"P0017","Toys",50,"67.73"
"P0149","Furniture",176,"32.39"
"P0094","Groceries",118,"78.71"
"P0066","Clothing",182,"76.8"
"P0085","Electronics",160,"76.26"
"P0068","Electronics",114,"96.13"
"P0126","Clothing",112,"70.91"
"P0133","Clothing",98,"17.34"
"P0016","Clothing",69,"79.99"
"P0031","Electronics",120,"73.95"
"P0159","Electronics",87,"55.6"
"P0129","Furniture",79,"32.44"
"P0116","Furniture",73,"16.9"
"P0070","Electronics",82,"61.66"
"P0171","Electronics",39,"38.03"
"P0175","Electronics",130,"19.6"
"P0046","Clothing",61,"56.03"
"P0067","Furniture",85,"57.86"
"P0183","Electronics",128,"94.01"
"P0166","Groceries",124,"42.89"
"P0079","Furniture",84,"11.05"
"P0178","Clothing",87,"32.99"
"P0153","Furniture",92,"45.61"
"P0083","Toys",102,"32.74"
"P0069","Clothing",65,"81.5"
"P0125","Clothing",158,"38.72"
"P0017","Toys",93,"71.29"
"P0149","Furniture",69,"53.17"
"P0094","Groceries",75,"30.68"
"P0061","Clothing",96,"58.79"
